HbO,1,1	HbR,1,1	HbT,1,1	HbO,1,2	HbR,1,2	HbT,1,2	HbO,1,3	HbR,1,3	HbT,1,3	HbO,2,2	HbR,2,2	HbT,2,2	HbO,2,4	HbR,2,4	HbT,2,4	HbO,3,1	HbR,3,1	HbT,3,1	HbO,3,3	HbR,3,3	HbT,3,3	HbO,4,2	HbR,4,2	HbT,4,2	HbO,4,3	HbR,4,3	HbT,4,3	HbO,4,4	HbR,4,4	HbT,4,4	HbO,5,5	HbR,5,5	HbT,5,5	HbO,5,6	HbR,5,6	HbT,5,6	HbO,5,7	HbR,5,7	HbT,5,7	HbO,6,6	HbR,6,6	HbT,6,6	HbO,6,8	HbR,6,8	HbT,6,8	HbO,7,5	HbR,7,5	HbT,7,5	HbO,7,7	HbR,7,7	HbT,7,7	HbO,8,6	HbR,8,6	HbT,8,6	HbO,8,7	HbR,8,7	HbT,8,7	HbO,8,8	HbR,8,8	HbT,8,8	
2.1475e-06	5.6925e-07	2.7167e-06	3.813e-07	2.7677e-07	6.5808e-07	1.5787e-06	-1.1994e-07	1.4587e-06	1.7259e-06	-2.7551e-07	1.4504e-06	9.2327e-07	-2.9543e-07	6.2783e-07	1.9543e-06	-1.8488e-07	1.7694e-06	9.1231e-07	-1.7279e-07	7.3952e-07	1.3173e-06	-2.2807e-07	1.0893e-06	2.2015e-06	2.4977e-07	2.4513e-06	1.2354e-06	-1.9714e-07	1.0382e-06	1.2987e-06	-1.361e-07	1.1626e-06	9.2135e-07	-3.5054e-07	5.7081e-07	5.3166e-07	-7.7642e-07	-2.4476e-07	6.6918e-08	-2.2486e-07	-1.5794e-07	5.372e-07	-1.7292e-07	3.6428e-07	1.8569e-06	-1.1051e-07	1.7464e-06	1.3076e-06	7.531e-08	1.3829e-06	1.8197e-06	-9.5463e-07	8.6512e-07	2.0082e-06	-3.9925e-07	1.609e-06	1.7715e-06	-7.619e-07	1.0096e-06
2.1602e-06	5.7733e-07	2.7375e-06	3.9128e-07	2.7585e-07	6.6713e-07	1.5995e-06	-1.1577e-07	1.4837e-06	1.7461e-06	-2.723e-07	1.4738e-06	9.2855e-07	-2.9836e-07	6.3019e-07	1.9563e-06	-1.8273e-07	1.7736e-06	9.2262e-07	-1.7077e-07	7.5185e-07	1.3187e-06	-2.3275e-07	1.0859e-06	2.2291e-06	2.5345e-07	2.4826e-06	1.251e-06	-1.9604e-07	1.055e-06	1.3099e-06	-1.3494e-07	1.1749e-06	9.342e-07	-3.5111e-07	5.8309e-07	5.4369e-07	-7.7742e-07	-2.3374e-07	8.4552e-08	-2.2522e-07	-1.4067e-07	5.4442e-07	-1.7457e-07	3.6985e-07	1.8678e-06	-1.0806e-07	1.7597e-06	1.3162e-06	7.6907e-08	1.3932e-06	1.8326e-06	-9.5295e-07	8.7966e-07	2.0185e-06	-3.9801e-07	1.6205e-06	1.7809e-06	-7.6214e-07	1.0188e-06
2.1729e-06	5.8538e-07	2.7583e-06	4.0129e-07	2.749e-07	6.7619e-07	1.6203e-06	-1.1162e-07	1.5086e-06	1.7664e-06	-2.691e-07	1.4973e-06	9.3383e-07	-3.013e-07	6.3254e-07	1.9583e-06	-1.8059e-07	1.7777e-06	9.3296e-07	-1.6876e-07	7.642e-07	1.32e-06	-2.3745e-07	1.0826e-06	2.2567e-06	2.571e-07	2.5138e-06	1.2667e-06	-1.9496e-07	1.0717e-06	1.321e-06	-1.3378e-07	1.1873e-06	9.4707e-07	-3.517e-07	5.9538e-07	5.5575e-07	-7.7844e-07	-2.2269e-07	1.0224e-07	-2.2559e-07	-1.2336e-07	5.5165e-07	-1.7623e-07	3.7542e-07	1.8786e-06	-1.0563e-07	1.773e-06	1.3249e-06	7.8479e-08	1.4034e-06	1.8455e-06	-9.5128e-07	8.9422e-07	2.0288e-06	-3.968e-07	1.632e-06	1.7904e-06	-7.6238e-07	1.028e-06
2.1856e-06	5.9341e-07	2.779e-06	4.1134e-07	2.7393e-07	6.8528e-07	1.6411e-06	-1.0749e-07	1.5336e-06	1.7866e-06	-2.659e-07	1.5207e-06	9.3913e-07	-3.0425e-07	6.3488e-07	1.9603e-06	-1.7847e-07	1.7818e-06	9.4332e-07	-1.6676e-07	7.7656e-07	1.3214e-06	-2.4217e-07	1.0792e-06	2.2844e-06	2.6071e-07	2.5451e-06	1.2823e-06	-1.939e-07	1.0884e-06	1.3322e-06	-1.3262e-07	1.1996e-06	9.5997e-07	-3.5228e-07	6.0768e-07	5.6784e-07	-7.7947e-07	-2.1162e-07	1.1997e-07	-2.2598e-07	-1.0601e-07	5.5888e-07	-1.779e-07	3.8098e-07	1.8895e-06	-1.0321e-07	1.7863e-06	1.3337e-06	8.0024e-08	1.4137e-06	1.8584e-06	-9.4961e-07	9.0881e-07	2.0392e-06	-3.956e-07	1.6436e-06	1.7998e-06	-7.6263e-07	1.0371e-06
2.1983e-06	6.0141e-07	2.7997e-06	4.2144e-07	2.7294e-07	6.9438e-07	1.6619e-06	-1.0337e-07	1.5586e-06	1.8069e-06	-2.627e-07	1.5442e-06	9.4443e-07	-3.0721e-07	6.3722e-07	1.9623e-06	-1.7637e-07	1.7859e-06	9.537e-07	-1.6477e-07	7.8893e-07	1.3228e-06	-2.4691e-07	1.0759e-06	2.3121e-06	2.643e-07	2.5764e-06	1.298e-06	-1.9286e-07	1.1052e-06	1.3435e-06	-1.3147e-07	1.212e-06	9.7288e-07	-3.5288e-07	6.2e-07	5.7998e-07	-7.8051e-07	-2.0053e-07	1.3775e-07	-2.2638e-07	-8.8632e-08	5.6611e-07	-1.7957e-07	3.8654e-07	1.9003e-06	-1.0081e-07	1.7995e-06	1.3424e-06	8.1544e-08	1.4239e-06	1.8714e-06	-9.4794e-07	9.2342e-07	2.0495e-06	-3.9442e-07	1.6551e-06	1.8092e-06	-7.6289e-07	1.0463e-06
2.211e-06	6.0938e-07	2.8203e-06	4.3157e-07	2.7193e-07	7.035e-07	1.6828e-06	-9.9279e-08	1.5835e-06	1.8272e-06	-2.5952e-07	1.5677e-06	9.4974e-07	-3.1018e-07	6.3956e-07	1.9643e-06	-1.7429e-07	1.79e-06	9.641e-07	-1.628e-07	8.013e-07	1.3242e-06	-2.5168e-07	1.0725e-06	2.3398e-06	2.6785e-07	2.6076e-06	1.3137e-06	-1.9185e-07	1.1219e-06	1.3547e-06	-1.3033e-07	1.2244e-06	9.858e-07	-3.5348e-07	6.3233e-07	5.9215e-07	-7.8156e-07	-1.8941e-07	1.5557e-07	-2.2679e-07	-7.122e-08	5.7334e-07	-1.8125e-07	3.9209e-07	1.9112e-06	-9.8426e-08	1.8128e-06	1.3511e-06	8.3038e-08	1.4342e-06	1.8843e-06	-9.4628e-07	9.3805e-07	2.0598e-06	-3.9326e-07	1.6665e-06	1.8186e-06	-7.6316e-07	1.0554e-06
2.2236e-06	6.1732e-07	2.8409e-06	4.4175e-07	2.7089e-07	7.1263e-07	1.7037e-06	-9.5203e-08	1.6085e-06	1.8476e-06	-2.5633e-07	1.5912e-06	9.5505e-07	-3.1317e-07	6.4188e-07	1.9663e-06	-1.7222e-07	1.7941e-06	9.7453e-07	-1.6085e-07	8.1368e-07	1.3257e-06	-2.5647e-07	1.0692e-06	2.3675e-06	2.7138e-07	2.6389e-06	1.3295e-06	-1.9085e-07	1.1386e-06	1.3659e-06	-1.2919e-07	1.2367e-06	9.9875e-07	-3.5408e-07	6.4467e-07	6.0435e-07	-7.8263e-07	-1.7828e-07	1.7344e-07	-2.2721e-07	-5.3775e-08	5.8057e-07	-1.8293e-07	3.9764e-07	1.9221e-06	-9.6059e-08	1.8261e-06	1.3599e-06	8.4506e-08	1.4444e-06	1.8973e-06	-9.4462e-07	9.527e-07	2.0701e-06	-3.9212e-07	1.678e-06	1.828e-06	-7.6344e-07	1.0646e-06
2.2363e-06	6.2524e-07	2.8615e-06	4.5196e-07	2.6982e-07	7.2178e-07	1.7246e-06	-9.1147e-08	1.6334e-06	1.8679e-06	-2.5316e-07	1.6148e-06	9.6037e-07	-3.1616e-07	6.442e-07	1.9683e-06	-1.7016e-07	1.7982e-06	9.8498e-07	-1.589e-07	8.2607e-07	1.3271e-06	-2.6128e-07	1.0659e-06	2.3953e-06	2.7487e-07	2.6701e-06	1.3452e-06	-1.8988e-07	1.1553e-06	1.3772e-06	-1.2805e-07	1.2491e-06	1.0117e-06	-3.5469e-07	6.5701e-07	6.1659e-07	-7.8372e-07	-1.6712e-07	1.9135e-07	-2.2765e-07	-3.6299e-08	5.8781e-07	-1.8463e-07	4.0318e-07	1.9331e-06	-9.3709e-08	1.8394e-06	1.3687e-06	8.5948e-08	1.4546e-06	1.9103e-06	-9.4297e-07	9.6736e-07	2.0805e-06	-3.91e-07	1.6895e-06	1.8375e-06	-7.6373e-07	1.0737e-06
2.2489e-06	6.3312e-07	2.882e-06	4.6221e-07	2.6874e-07	7.3095e-07	1.7455e-06	-8.7109e-08	1.6584e-06	1.8883e-06	-2.4999e-07	1.6384e-06	9.6569e-07	-3.1917e-07	6.4652e-07	1.9704e-06	-1.6813e-07	1.8022e-06	9.9544e-07	-1.5698e-07	8.3847e-07	1.3286e-06	-2.6611e-07	1.0625e-06	2.4231e-06	2.7832e-07	2.7014e-06	1.361e-06	-1.8892e-07	1.172e-06	1.3884e-06	-1.2693e-07	1.2615e-06	1.0247e-06	-3.5531e-07	6.6936e-07	6.2886e-07	-7.8481e-07	-1.5595e-07	2.0931e-07	-2.281e-07	-1.8793e-08	5.9504e-07	-1.8633e-07	4.0871e-07	1.944e-06	-9.1377e-08	1.8526e-06	1.3774e-06	8.7363e-08	1.4648e-06	1.9234e-06	-9.4132e-07	9.8205e-07	2.0908e-06	-3.899e-07	1.7009e-06	1.8469e-06	-7.6403e-07	1.0829e-06
2.2615e-06	6.4098e-07	2.9025e-06	4.7249e-07	2.6763e-07	7.4013e-07	1.7664e-06	-8.3092e-08	1.6833e-06	1.9088e-06	-2.4682e-07	1.662e-06	9.7101e-07	-3.2219e-07	6.4882e-07	1.9724e-06	-1.6611e-07	1.8063e-06	1.0059e-06	-1.5506e-07	8.5086e-07	1.3301e-06	-2.7097e-07	1.0592e-06	2.4509e-06	2.8174e-07	2.7326e-06	1.3767e-06	-1.8799e-07	1.1887e-06	1.3997e-06	-1.258e-07	1.2739e-06	1.0377e-06	-3.5594e-07	6.8172e-07	6.4116e-07	-7.8592e-07	-1.4476e-07	2.273e-07	-2.2856e-07	-1.2571e-09	6.0226e-07	-1.8803e-07	4.1423e-07	1.9549e-06	-8.9061e-08	1.8659e-06	1.3862e-06	8.8752e-08	1.475e-06	1.9364e-06	-9.3967e-07	9.9674e-07	2.1012e-06	-3.8882e-07	1.7124e-06	1.8563e-06	-7.6434e-07	1.092e-06
2.2741e-06	6.488e-07	2.9229e-06	4.8282e-07	2.665e-07	7.4932e-07	1.7874e-06	-7.9094e-08	1.7083e-06	1.9292e-06	-2.4366e-07	1.6856e-06	9.7634e-07	-3.2522e-07	6.5112e-07	1.9744e-06	-1.6411e-07	1.8103e-06	1.0164e-06	-1.5317e-07	8.6326e-07	1.3317e-06	-2.7584e-07	1.0558e-06	2.4787e-06	2.8513e-07	2.7638e-06	1.3925e-06	-1.8708e-07	1.2054e-06	1.411e-06	-1.2469e-07	1.2863e-06	1.0507e-06	-3.5657e-07	6.9409e-07	6.535e-07	-7.8704e-07	-1.3355e-07	2.4534e-07	-2.2903e-07	1.6306e-08	6.0949e-07	-1.8974e-07	4.1975e-07	1.9659e-06	-8.6762e-08	1.8791e-06	1.395e-06	9.0115e-08	1.4851e-06	1.9495e-06	-9.3803e-07	1.0115e-06	2.1116e-06	-3.8775e-07	1.7238e-06	1.8658e-06	-7.6466e-07	1.1011e-06
2.2867e-06	6.566e-07	2.9433e-06	4.9318e-07	2.6535e-07	7.5852e-07	1.8083e-06	-7.5116e-08	1.7332e-06	1.9497e-06	-2.4051e-07	1.7092e-06	9.8167e-07	-3.2826e-07	6.5342e-07	1.9764e-06	-1.6213e-07	1.8143e-06	1.0269e-06	-1.5128e-07	8.7566e-07	1.3332e-06	-2.8074e-07	1.0525e-06	2.5065e-06	2.8849e-07	2.795e-06	1.4083e-06	-1.8619e-07	1.2221e-06	1.4222e-06	-1.2358e-07	1.2987e-06	1.0637e-06	-3.5721e-07	7.0646e-07	6.6586e-07	-7.8818e-07	-1.2232e-07	2.6341e-07	-2.2952e-07	3.3897e-08	6.1671e-07	-1.9146e-07	4.2525e-07	1.9769e-06	-8.4481e-08	1.8924e-06	1.4038e-06	9.1452e-08	1.4953e-06	1.9626e-06	-9.364e-07	1.0262e-06	2.1219e-06	-3.8671e-07	1.7352e-06	1.8752e-06	-7.6498e-07	1.1102e-06
2.2993e-06	6.6436e-07	2.9636e-06	5.0357e-07	2.6417e-07	7.6774e-07	1.8293e-06	-7.1159e-08	1.7581e-06	1.9702e-06	-2.3737e-07	1.7328e-06	9.8701e-07	-3.3131e-07	6.557e-07	1.9785e-06	-1.6016e-07	1.8183e-06	1.0375e-06	-1.4942e-07	8.8806e-07	1.3348e-06	-2.8565e-07	1.0491e-06	2.5343e-06	2.9181e-07	2.8261e-06	1.4241e-06	-1.8532e-07	1.2388e-06	1.4335e-06	-1.2247e-07	1.311e-06	1.0767e-06	-3.5785e-07	7.1883e-07	6.7825e-07	-7.8933e-07	-1.1108e-07	2.8152e-07	-2.3001e-07	5.1513e-08	6.2393e-07	-1.9319e-07	4.3075e-07	1.9878e-06	-8.2217e-08	1.9056e-06	1.4127e-06	9.2762e-08	1.5054e-06	1.9757e-06	-9.3477e-07	1.0409e-06	2.1323e-06	-3.8568e-07	1.7466e-06	1.8846e-06	-7.6532e-07	1.1193e-06
2.3118e-06	6.721e-07	2.9839e-06	5.14e-07	2.6297e-07	7.7697e-07	1.8503e-06	-6.7223e-08	1.7831e-06	1.9907e-06	-2.3423e-07	1.7564e-06	9.9234e-07	-3.3437e-07	6.5798e-07	1.9805e-06	-1.5821e-07	1.8223e-06	1.048e-06	-1.4757e-07	9.0046e-07	1.3364e-06	-2.9059e-07	1.0458e-06	2.5622e-06	2.951e-07	2.8573e-06	1.4399e-06	-1.8448e-07	1.2554e-06	1.4448e-06	-1.2138e-07	1.3234e-06	1.0897e-06	-3.585e-07	7.3121e-07	6.9067e-07	-7.9049e-07	-9.9824e-08	2.9967e-07	-2.3052e-07	6.9154e-08	6.3115e-07	-1.9491e-07	4.3624e-07	1.9988e-06	-7.997e-08	1.9188e-06	1.4215e-06	9.4046e-08	1.5155e-06	1.9888e-06	-9.3314e-07	1.0557e-06	2.1426e-06	-3.8468e-07	1.758e-06	1.8941e-06	-7.6566e-07	1.1284e-06
2.3243e-06	6.798e-07	3.0041e-06	5.2446e-07	2.6175e-07	7.8621e-07	1.8713e-06	-6.3307e-08	1.808e-06	2.0112e-06	-2.3111e-07	1.7801e-06	9.9768e-07	-3.3744e-07	6.6024e-07	1.9825e-06	-1.5628e-07	1.8263e-06	1.0586e-06	-1.4573e-07	9.1286e-07	1.338e-06	-2.9554e-07	1.0424e-06	2.59e-06	2.9835e-07	2.8884e-06	1.4557e-06	-1.8365e-07	1.2721e-06	1.4561e-06	-1.2028e-07	1.3358e-06	1.1027e-06	-3.5916e-07	7.4358e-07	7.0311e-07	-7.9167e-07	-8.8555e-08	3.1786e-07	-2.3104e-07	8.6818e-08	6.3836e-07	-1.9665e-07	4.4171e-07	2.0098e-06	-7.7742e-08	1.9321e-06	1.4303e-06	9.5304e-08	1.5256e-06	2.0019e-06	-9.3152e-07	1.0704e-06	2.153e-06	-3.8369e-07	1.7693e-06	1.9035e-06	-7.6601e-07	1.1375e-06
2.3368e-06	6.8747e-07	3.0243e-06	5.3495e-07	2.6051e-07	7.9546e-07	1.8923e-06	-5.9412e-08	1.8328e-06	2.0317e-06	-2.2799e-07	1.8038e-06	1.003e-06	-3.4052e-07	6.625e-07	1.9846e-06	-1.5437e-07	1.8302e-06	1.0692e-06	-1.4391e-07	9.2525e-07	1.3396e-06	-3.0052e-07	1.0391e-06	2.6179e-06	3.0157e-07	2.9195e-06	1.4715e-06	-1.8285e-07	1.2887e-06	1.4674e-06	-1.192e-07	1.3482e-06	1.1158e-06	-3.5983e-07	7.5595e-07	7.1558e-07	-7.9286e-07	-7.7274e-08	3.3608e-07	-2.3157e-07	1.0451e-07	6.4557e-07	-1.9839e-07	4.4718e-07	2.0208e-06	-7.553e-08	1.9453e-06	1.4392e-06	9.6535e-08	1.5357e-06	2.0151e-06	-9.299e-07	1.0852e-06	2.1634e-06	-3.8272e-07	1.7807e-06	1.9129e-06	-7.6637e-07	1.1465e-06
2.3493e-06	6.951e-07	3.0444e-06	5.4547e-07	2.5925e-07	8.0472e-07	1.9133e-06	-5.5538e-08	1.8577e-06	2.0523e-06	-2.2487e-07	1.8274e-06	1.0084e-06	-3.4361e-07	6.6475e-07	1.9866e-06	-1.5248e-07	1.8341e-06	1.0797e-06	-1.4211e-07	9.3764e-07	1.3413e-06	-3.0551e-07	1.0357e-06	2.6458e-06	3.0476e-07	2.9505e-06	1.4874e-06	-1.8207e-07	1.3053e-06	1.4787e-06	-1.1812e-07	1.3606e-06	1.1288e-06	-3.605e-07	7.6833e-07	7.2808e-07	-7.9406e-07	-6.5981e-08	3.5433e-07	-2.3211e-07	1.2221e-07	6.5277e-07	-2.0013e-07	4.5264e-07	2.0318e-06	-7.3337e-08	1.9585e-06	1.448e-06	9.7739e-08	1.5458e-06	2.0283e-06	-9.2829e-07	1.1e-06	2.1738e-06	-3.8177e-07	1.792e-06	1.9223e-06	-7.6673e-07	1.1556e-06
2.3618e-06	7.0271e-07	3.0645e-06	5.5603e-07	2.5796e-07	8.1399e-07	1.9343e-06	-5.1685e-08	1.8826e-06	2.0729e-06	-2.2177e-07	1.8511e-06	1.0137e-06	-3.4671e-07	6.6699e-07	1.9886e-06	-1.506e-07	1.838e-06	1.0903e-06	-1.4032e-07	9.5002e-07	1.3429e-06	-3.1052e-07	1.0324e-06	2.6737e-06	3.079e-07	2.9816e-06	1.5032e-06	-1.8131e-07	1.3219e-06	1.49e-06	-1.1705e-07	1.373e-06	1.1419e-06	-3.6118e-07	7.807e-07	7.406e-07	-7.9527e-07	-5.4678e-08	3.7261e-07	-2.3267e-07	1.3994e-07	6.5996e-07	-2.0188e-07	4.5808e-07	2.0428e-06	-7.1162e-08	1.9716e-06	1.4569e-06	9.8916e-08	1.5558e-06	2.0414e-06	-9.2668e-07	1.1148e-06	2.1841e-06	-3.8085e-07	1.8033e-06	1.9318e-06	-7.6711e-07	1.1647e-06
2.3742e-06	7.1028e-07	3.0845e-06	5.6662e-07	2.5665e-07	8.2327e-07	1.9553e-06	-4.7854e-08	1.9074e-06	2.0934e-06	-2.1868e-07	1.8747e-06	1.019e-06	-3.4982e-07	6.6922e-07	1.9907e-06	-1.4874e-07	1.8419e-06	1.1009e-06	-1.3855e-07	9.624e-07	1.3446e-06	-3.1555e-07	1.0291e-06	2.7015e-06	3.1102e-07	3.0126e-06	1.519e-06	-1.8058e-07	1.3384e-06	1.5013e-06	-1.1598e-07	1.3853e-06	1.1549e-06	-3.6187e-07	7.9306e-07	7.5314e-07	-7.965e-07	-4.3365e-08	3.9092e-07	-2.3323e-07	1.5769e-07	6.6715e-07	-2.0363e-07	4.6352e-07	2.0538e-06	-6.9004e-08	1.9848e-06	1.4657e-06	1.0007e-07	1.5658e-06	2.0546e-06	-9.2508e-07	1.1295e-06	2.1945e-06	-3.7994e-07	1.8146e-06	1.9412e-06	-7.6749e-07	1.1737e-06
2.3866e-06	7.1781e-07	3.1044e-06	5.7723e-07	2.5533e-07	8.3256e-07	1.9763e-06	-4.4045e-08	1.9322e-06	2.114e-06	-2.1559e-07	1.8984e-06	1.0244e-06	-3.5294e-07	6.7144e-07	1.9927e-06	-1.469e-07	1.8458e-06	1.1116e-06	-1.3679e-07	9.7477e-07	1.3463e-06	-3.206e-07	1.0257e-06	2.7294e-06	3.141e-07	3.0435e-06	1.5348e-06	-1.7986e-07	1.355e-06	1.5126e-06	-1.1492e-07	1.3977e-06	1.168e-06	-3.6256e-07	8.0542e-07	7.657e-07	-7.9774e-07	-3.2044e-08	4.0926e-07	-2.3381e-07	1.7546e-07	6.7433e-07	-2.0539e-07	4.6894e-07	2.0648e-06	-6.6865e-08	1.9979e-06	1.4746e-06	1.0119e-07	1.5758e-06	2.0678e-06	-9.2348e-07	1.1443e-06	2.2049e-06	-3.7904e-07	1.8258e-06	1.9506e-06	-7.6788e-07	1.1827e-06
2.399e-06	7.2531e-07	3.1243e-06	5.8788e-07	2.5398e-07	8.4185e-07	1.9973e-06	-4.0258e-08	1.957e-06	2.1346e-06	-2.1251e-07	1.9221e-06	1.0297e-06	-3.5607e-07	6.7365e-07	1.9947e-06	-1.4508e-07	1.8497e-06	1.1222e-06	-1.3505e-07	9.8713e-07	1.348e-06	-3.2567e-07	1.0224e-06	2.7573e-06	3.1714e-07	3.0744e-06	1.5507e-06	-1.7917e-07	1.3715e-06	1.5239e-06	-1.1387e-07	1.41e-06	1.181e-06	-3.6326e-07	8.1778e-07	7.7828e-07	-7.99e-07	-2.0716e-08	4.2763e-07	-2.344e-07	1.9324e-07	6.8151e-07	-2.0716e-07	4.7435e-07	2.0758e-06	-6.4744e-08	2.0111e-06	1.4835e-06	1.0229e-07	1.5858e-06	2.081e-06	-9.2188e-07	1.1591e-06	2.2152e-06	-3.7817e-07	1.8371e-06	1.96e-06	-7.6828e-07	1.1917e-06
2.4113e-06	7.3278e-07	3.1441e-06	5.9855e-07	2.526e-07	8.5115e-07	2.0183e-06	-3.6493e-08	1.9818e-06	2.1552e-06	-2.0944e-07	1.9457e-06	1.0351e-06	-3.592e-07	6.7585e-07	1.9968e-06	-1.4328e-07	1.8535e-06	1.1328e-06	-1.3333e-07	9.9948e-07	1.3498e-06	-3.3075e-07	1.019e-06	2.7852e-06	3.2015e-07	3.1053e-06	1.5665e-06	-1.785e-07	1.388e-06	1.5352e-06	-1.1283e-07	1.4224e-06	1.1941e-06	-3.6397e-07	8.3012e-07	7.9089e-07	-8.0027e-07	-9.3803e-09	4.4603e-07	-2.3499e-07	2.1104e-07	6.8867e-07	-2.0892e-07	4.7975e-07	2.0868e-06	-6.2642e-08	2.0242e-06	1.4924e-06	1.0336e-07	1.5957e-06	2.0942e-06	-9.203e-07	1.1739e-06	2.2256e-06	-3.7732e-07	1.8483e-06	1.9694e-06	-7.6868e-07	1.2007e-06
2.4237e-06	7.4021e-07	3.1639e-06	6.0925e-07	2.5121e-07	8.6046e-07	2.0392e-06	-3.275e-08	2.0065e-06	2.1758e-06	-2.0639e-07	1.9694e-06	1.0404e-06	-3.6235e-07	6.7804e-07	1.9988e-06	-1.415e-07	1.8573e-06	1.1434e-06	-1.3162e-07	1.0118e-06	1.3515e-06	-3.3585e-07	1.0157e-06	2.813e-06	3.2312e-07	3.1361e-06	1.5823e-06	-1.7785e-07	1.4045e-06	1.5465e-06	-1.1179e-07	1.4347e-06	1.2071e-06	-3.6468e-07	8.4246e-07	8.0351e-07	-8.0155e-07	1.9606e-09	4.6445e-07	-2.356e-07	2.2885e-07	6.9583e-07	-2.1069e-07	4.8514e-07	2.0978e-06	-6.0557e-08	2.0373e-06	1.5012e-06	1.044e-07	1.6056e-06	2.1074e-06	-9.1871e-07	1.1887e-06	2.236e-06	-3.7649e-07	1.8595e-06	1.9788e-06	-7.6909e-07	1.2097e-06
2.436e-06	7.476e-07	3.1836e-06	6.1998e-07	2.498e-07	8.6978e-07	2.0602e-06	-2.903e-08	2.0312e-06	2.1964e-06	-2.0334e-07	1.993e-06	1.0457e-06	-3.655e-07	6.8022e-07	2.0008e-06	-1.3973e-07	1.8611e-06	1.1541e-06	-1.2994e-07	1.0241e-06	1.3533e-06	-3.4097e-07	1.0123e-06	2.8409e-06	3.2605e-07	3.1669e-06	1.5982e-06	-1.7722e-07	1.4209e-06	1.5578e-06	-1.1076e-07	1.447e-06	1.2202e-06	-3.654e-07	8.5479e-07	8.1615e-07	-8.0284e-07	1.3306e-08	4.829e-07	-2.3622e-07	2.4668e-07	7.0297e-07	-2.1247e-07	4.9051e-07	2.1088e-06	-5.8491e-08	2.0504e-06	1.5101e-06	1.0542e-07	1.6155e-06	2.1207e-06	-9.1713e-07	1.2035e-06	2.2463e-06	-3.7567e-07	1.8706e-06	1.9881e-06	-7.6951e-07	1.2186e-06
2.4483e-06	7.5496e-07	3.2032e-06	6.3073e-07	2.4837e-07	8.7909e-07	2.0812e-06	-2.5332e-08	2.0559e-06	2.217e-06	-2.003e-07	2.0167e-06	1.051e-06	-3.6866e-07	6.8238e-07	2.0028e-06	-1.3799e-07	1.8649e-06	1.1647e-06	-1.2827e-07	1.0365e-06	1.3551e-06	-3.461e-07	1.009e-06	2.8687e-06	3.2895e-07	3.1977e-06	1.614e-06	-1.7662e-07	1.4374e-06	1.5691e-06	-1.0974e-07	1.4594e-06	1.2332e-06	-3.6613e-07	8.6711e-07	8.288e-07	-8.0415e-07	2.4656e-08	5.0137e-07	-2.3685e-07	2.6452e-07	7.1011e-07	-2.1424e-07	4.9587e-07	2.1198e-06	-5.6444e-08	2.0634e-06	1.519e-06	1.0641e-07	1.6254e-06	2.1339e-06	-9.1556e-07	1.2183e-06	2.2567e-06	-3.7488e-07	1.8818e-06	1.9975e-06	-7.6993e-07	1.2276e-06
2.4605e-06	7.6228e-07	3.2228e-06	6.4151e-07	2.4691e-07	8.8842e-07	2.1022e-06	-2.1657e-08	2.0805e-06	2.2376e-06	-1.9727e-07	2.0403e-06	1.0564e-06	-3.7184e-07	6.8454e-07	2.0049e-06	-1.3626e-07	1.8686e-06	1.1754e-06	-1.2661e-07	1.0488e-06	1.3569e-06	-3.5125e-07	1.0056e-06	2.8965e-06	3.3181e-07	3.2284e-06	1.6298e-06	-1.7604e-07	1.4537e-06	1.5804e-06	-1.0872e-07	1.4717e-06	1.2463e-06	-3.6687e-07	8.7942e-07	8.4147e-07	-8.0546e-07	3.6008e-08	5.1986e-07	-2.375e-07	2.8237e-07	7.1723e-07	-2.1602e-07	5.0121e-07	2.1308e-06	-5.4415e-08	2.0764e-06	1.5279e-06	1.0737e-07	1.6352e-06	2.1471e-06	-9.1399e-07	1.2331e-06	2.267e-06	-3.741e-07	1.8929e-06	2.0069e-06	-7.7037e-07	1.2365e-06
2.4727e-06	7.6957e-07	3.2423e-06	6.5231e-07	2.4544e-07	8.9775e-07	2.1231e-06	-1.8006e-08	2.1051e-06	2.2582e-06	-1.9425e-07	2.0639e-06	1.0617e-06	-3.7501e-07	6.8668e-07	2.0069e-06	-1.3456e-07	1.8723e-06	1.186e-06	-1.2497e-07	1.061e-06	1.3587e-06	-3.5642e-07	1.0023e-06	2.9244e-06	3.3464e-07	3.259e-06	1.6456e-06	-1.7548e-07	1.4701e-06	1.5917e-06	-1.0771e-07	1.4839e-06	1.2593e-06	-3.6761e-07	8.9171e-07	8.5416e-07	-8.068e-07	4.7361e-08	5.3837e-07	-2.3815e-07	3.0023e-07	7.2435e-07	-2.1781e-07	5.0654e-07	2.1418e-06	-5.2406e-08	2.0894e-06	1.5368e-06	1.0831e-07	1.6451e-06	2.1603e-06	-9.1243e-07	1.2479e-06	2.2773e-06	-3.7335e-07	1.904e-06	2.0162e-06	-7.708e-07	1.2454e-06
