HbO,1,1	HbR,1,1	HbT,1,1	HbO,1,2	HbR,1,2	HbT,1,2	HbO,1,3	HbR,1,3	HbT,1,3	HbO,2,2	HbR,2,2	HbT,2,2	HbO,2,4	HbR,2,4	HbT,2,4	HbO,3,1	HbR,3,1	HbT,3,1	HbO,3,3	HbR,3,3	HbT,3,3	HbO,4,2	HbR,4,2	HbT,4,2	HbO,4,3	HbR,4,3	HbT,4,3	HbO,4,4	HbR,4,4	HbT,4,4	HbO,5,5	HbR,5,5	HbT,5,5	HbO,5,6	HbR,5,6	HbT,5,6	HbO,5,7	HbR,5,7	HbT,5,7	HbO,6,6	HbR,6,6	HbT,6,6	HbO,6,8	HbR,6,8	HbT,6,8	HbO,7,5	HbR,7,5	HbT,7,5	HbO,7,7	HbR,7,7	HbT,7,7	HbO,8,6	HbR,8,6	HbT,8,6	HbO,8,7	HbR,8,7	HbT,8,7	HbO,8,8	HbR,8,8	HbT,8,8	
-3.0644e-07	-3.0294e-07	-6.0938e-07	-5.7893e-08	-4.8725e-07	-5.4514e-07	5.408e-07	-2.1773e-07	3.2307e-07	-3.9695e-07	-6.7705e-07	-1.074e-06	-2.8446e-08	-1.771e-07	-2.0554e-07	-3.5031e-07	-2.2323e-07	-5.7354e-07	4.0294e-07	9.8238e-08	5.0117e-07	5.2323e-07	-3.666e-07	1.5663e-07	1.1553e-06	-3.7849e-07	7.7686e-07	4.6429e-07	-2.3471e-07	2.2958e-07	-3.1266e-08	3.9254e-07	3.6128e-07	5.6932e-07	-1.0815e-07	4.6117e-07	4.4895e-07	7.8218e-08	5.2717e-07	7.4755e-07	4.2894e-08	7.9044e-07	3.3894e-07	7.9575e-08	4.1851e-07	1.29e-06	-1.7097e-07	1.119e-06	1.1713e-06	-2.5289e-07	9.1841e-07	9.3294e-07	-4.0632e-07	5.2661e-07	1.0695e-06	-5.0086e-07	5.6861e-07	1.5722e-08	-3.0968e-08	-1.5246e-08
-3.0681e-07	-3.0286e-07	-6.0967e-07	-5.8897e-08	-4.879e-07	-5.468e-07	5.4133e-07	-2.1788e-07	3.2344e-07	-3.9831e-07	-6.7824e-07	-1.0766e-06	-2.8842e-08	-1.7678e-07	-2.0563e-07	-3.5012e-07	-2.2352e-07	-5.7364e-07	4.0376e-07	9.8124e-08	5.0188e-07	5.2422e-07	-3.6721e-07	1.5701e-07	1.157e-06	-3.7904e-07	7.7796e-07	4.6565e-07	-2.339e-07	2.3175e-07	-2.8072e-08	3.924e-07	3.6433e-07	5.7002e-07	-1.089e-07	4.6112e-07	4.4906e-07	7.8187e-08	5.2725e-07	7.4745e-07	4.3532e-08	7.9098e-07	3.3742e-07	8.018e-08	4.176e-07	1.2922e-06	-1.7195e-07	1.1203e-06	1.1732e-06	-2.5352e-07	9.197e-07	9.3401e-07	-4.069e-07	5.2711e-07	1.0698e-06	-5.0132e-07	5.6853e-07	1.4781e-08	-3.0309e-08	-1.5528e-08
-3.0717e-07	-3.0277e-07	-6.0995e-07	-5.9905e-08	-4.8856e-07	-5.4846e-07	5.4185e-07	-2.1804e-07	3.2381e-07	-3.9968e-07	-6.7944e-07	-1.0791e-06	-2.9228e-08	-1.7647e-07	-2.057e-07	-3.4993e-07	-2.2381e-07	-5.7374e-07	4.0457e-07	9.8013e-08	5.0258e-07	5.2519e-07	-3.6781e-07	1.5738e-07	1.1587e-06	-3.7959e-07	7.7906e-07	4.6702e-07	-2.331e-07	2.3392e-07	-2.4866e-08	3.9226e-07	3.6739e-07	5.7071e-07	-1.0964e-07	4.6107e-07	4.4917e-07	7.8159e-08	5.2733e-07	7.4736e-07	4.4172e-08	7.9154e-07	3.3592e-07	8.0779e-08	4.1669e-07	1.2944e-06	-1.7293e-07	1.1215e-06	1.1752e-06	-2.5415e-07	9.21e-07	9.3507e-07	-4.0747e-07	5.276e-07	1.0702e-06	-5.0177e-07	5.6843e-07	1.3847e-08	-2.9651e-08	-1.5804e-08
-3.0753e-07	-3.0269e-07	-6.1022e-07	-6.0919e-08	-4.8921e-07	-5.5013e-07	5.4237e-07	-2.1819e-07	3.2418e-07	-4.0106e-07	-6.8064e-07	-1.0817e-06	-2.9604e-08	-1.7615e-07	-2.0575e-07	-3.4974e-07	-2.2411e-07	-5.7386e-07	4.0538e-07	9.7904e-08	5.0328e-07	5.2616e-07	-3.6842e-07	1.5775e-07	1.1603e-06	-3.8014e-07	7.8015e-07	4.6839e-07	-2.323e-07	2.3609e-07	-2.1651e-08	3.9212e-07	3.7047e-07	5.7139e-07	-1.1038e-07	4.6101e-07	4.4928e-07	7.8134e-08	5.2741e-07	7.4728e-07	4.4814e-08	7.921e-07	3.3443e-07	8.1374e-08	4.158e-07	1.2966e-06	-1.739e-07	1.1227e-06	1.1771e-06	-2.5478e-07	9.223e-07	9.3612e-07	-4.0803e-07	5.2809e-07	1.0706e-06	-5.0222e-07	5.6833e-07	1.2919e-08	-2.8992e-08	-1.6073e-08
-3.0789e-07	-3.026e-07	-6.1049e-07	-6.1937e-08	-4.8987e-07	-5.5181e-07	5.4288e-07	-2.1834e-07	3.2454e-07	-4.0245e-07	-6.8184e-07	-1.0843e-06	-2.9969e-08	-1.7583e-07	-2.058e-07	-3.4955e-07	-2.2442e-07	-5.7398e-07	4.0617e-07	9.7798e-08	5.0397e-07	5.2712e-07	-3.6902e-07	1.581e-07	1.1619e-06	-3.8069e-07	7.8124e-07	4.6978e-07	-2.3151e-07	2.3827e-07	-1.8426e-08	3.92e-07	3.7357e-07	5.7207e-07	-1.1113e-07	4.6093e-07	4.4938e-07	7.8113e-08	5.2749e-07	7.4721e-07	4.5456e-08	7.9266e-07	3.3295e-07	8.1964e-08	4.1491e-07	1.2988e-06	-1.7487e-07	1.1239e-06	1.179e-06	-2.5541e-07	9.2359e-07	9.3716e-07	-4.0859e-07	5.2857e-07	1.0709e-06	-5.0266e-07	5.6823e-07	1.1998e-08	-2.8334e-08	-1.6336e-08
-3.0824e-07	-3.0252e-07	-6.1076e-07	-6.296e-08	-4.9053e-07	-5.5349e-07	5.4339e-07	-2.1849e-07	3.2491e-07	-4.0385e-07	-6.8305e-07	-1.0869e-06	-3.0324e-08	-1.7551e-07	-2.0584e-07	-3.4936e-07	-2.2474e-07	-5.741e-07	4.0696e-07	9.7695e-08	5.0466e-07	5.2808e-07	-3.6963e-07	1.5845e-07	1.1635e-06	-3.8123e-07	7.8232e-07	4.7117e-07	-2.3071e-07	2.4046e-07	-1.5191e-08	3.9188e-07	3.7669e-07	5.7273e-07	-1.1188e-07	4.6085e-07	4.4948e-07	7.8094e-08	5.2757e-07	7.4714e-07	4.6101e-08	7.9324e-07	3.3149e-07	8.2549e-08	4.1404e-07	1.301e-06	-1.7583e-07	1.1252e-06	1.1809e-06	-2.5603e-07	9.2489e-07	9.3819e-07	-4.0916e-07	5.2904e-07	1.0712e-06	-5.031e-07	5.6811e-07	1.1083e-08	-2.7676e-08	-1.6593e-08
-3.0859e-07	-3.0243e-07	-6.1102e-07	-6.3987e-08	-4.9119e-07	-5.5518e-07	5.439e-07	-2.1863e-07	3.2527e-07	-4.0526e-07	-6.8426e-07	-1.0895e-06	-3.0668e-08	-1.7519e-07	-2.0586e-07	-3.4917e-07	-2.2507e-07	-5.7424e-07	4.0774e-07	9.7595e-08	5.0534e-07	5.2903e-07	-3.7024e-07	1.5879e-07	1.1652e-06	-3.8176e-07	7.8339e-07	4.7256e-07	-2.2992e-07	2.4265e-07	-1.1948e-08	3.9176e-07	3.7982e-07	5.7339e-07	-1.1263e-07	4.6076e-07	4.4958e-07	7.8079e-08	5.2765e-07	7.4708e-07	4.6746e-08	7.9383e-07	3.3004e-07	8.3129e-08	4.1317e-07	1.3032e-06	-1.7679e-07	1.1264e-06	1.1828e-06	-2.5665e-07	9.2619e-07	9.3922e-07	-4.0971e-07	5.295e-07	1.0715e-06	-5.0353e-07	5.6799e-07	1.0175e-08	-2.7018e-08	-1.6843e-08
-3.0894e-07	-3.0233e-07	-6.1127e-07	-6.5018e-08	-4.9185e-07	-5.5687e-07	5.444e-07	-2.1877e-07	3.2562e-07	-4.0668e-07	-6.8548e-07	-1.0922e-06	-3.1002e-08	-1.7487e-07	-2.0587e-07	-3.4897e-07	-2.254e-07	-5.7438e-07	4.0851e-07	9.7497e-08	5.0601e-07	5.2997e-07	-3.7085e-07	1.5912e-07	1.1668e-06	-3.8229e-07	7.8446e-07	4.7397e-07	-2.2913e-07	2.4484e-07	-8.6948e-09	3.9166e-07	3.8296e-07	5.7405e-07	-1.1339e-07	4.6066e-07	4.4967e-07	7.8066e-08	5.2774e-07	7.4703e-07	4.7393e-08	7.9442e-07	3.286e-07	8.3703e-08	4.1231e-07	1.3054e-06	-1.7775e-07	1.1277e-06	1.1848e-06	-2.5727e-07	9.2749e-07	9.4023e-07	-4.1027e-07	5.2996e-07	1.0718e-06	-5.0395e-07	5.6786e-07	9.274e-09	-2.6361e-08	-1.7087e-08
-3.0928e-07	-3.0224e-07	-6.1152e-07	-6.6054e-08	-4.9252e-07	-5.5857e-07	5.4489e-07	-2.1891e-07	3.2598e-07	-4.0811e-07	-6.8669e-07	-1.0948e-06	-3.1325e-08	-1.7454e-07	-2.0587e-07	-3.4878e-07	-2.2575e-07	-5.7453e-07	4.0927e-07	9.7401e-08	5.0668e-07	5.309e-07	-3.7146e-07	1.5945e-07	1.1683e-06	-3.8282e-07	7.8552e-07	4.7538e-07	-2.2834e-07	2.4704e-07	-5.4336e-09	3.9156e-07	3.8613e-07	5.7469e-07	-1.1414e-07	4.6055e-07	4.4976e-07	7.8057e-08	5.2782e-07	7.4698e-07	4.804e-08	7.9502e-07	3.2718e-07	8.4273e-08	4.1146e-07	1.3077e-06	-1.787e-07	1.129e-06	1.1867e-06	-2.5789e-07	9.2879e-07	9.4123e-07	-4.1082e-07	5.3041e-07	1.0721e-06	-5.0437e-07	5.6773e-07	8.3793e-09	-2.5704e-08	-1.7325e-08
-3.0962e-07	-3.0214e-07	-6.1176e-07	-6.7093e-08	-4.9319e-07	-5.6028e-07	5.4539e-07	-2.1905e-07	3.2634e-07	-4.0956e-07	-6.8791e-07	-1.0975e-06	-3.1638e-08	-1.7422e-07	-2.0586e-07	-3.4858e-07	-2.261e-07	-5.7468e-07	4.1003e-07	9.7308e-08	5.0734e-07	5.3183e-07	-3.7207e-07	1.5976e-07	1.1699e-06	-3.8334e-07	7.8657e-07	4.768e-07	-2.2756e-07	2.4925e-07	-2.164e-09	3.9147e-07	3.893e-07	5.7533e-07	-1.149e-07	4.6043e-07	4.4985e-07	7.805e-08	5.279e-07	7.4694e-07	4.8689e-08	7.9563e-07	3.2578e-07	8.4837e-08	4.1061e-07	1.3099e-06	-1.7965e-07	1.1302e-06	1.1886e-06	-2.585e-07	9.3009e-07	9.4222e-07	-4.1137e-07	5.3086e-07	1.0724e-06	-5.0477e-07	5.6758e-07	7.4913e-09	-2.5047e-08	-1.7556e-08
-3.0995e-07	-3.0205e-07	-6.12e-07	-6.8137e-08	-4.9386e-07	-5.6199e-07	5.4588e-07	-2.1919e-07	3.2669e-07	-4.1101e-07	-6.8914e-07	-1.1001e-06	-3.1941e-08	-1.7389e-07	-2.0583e-07	-3.4838e-07	-2.2647e-07	-5.7484e-07	4.1077e-07	9.7218e-08	5.0799e-07	5.3275e-07	-3.7268e-07	1.6007e-07	1.1715e-06	-3.8386e-07	7.8762e-07	4.7823e-07	-2.2677e-07	2.5146e-07	1.1135e-09	3.9138e-07	3.9249e-07	5.7596e-07	-1.1566e-07	4.603e-07	4.4993e-07	7.8046e-08	5.2798e-07	7.4691e-07	4.9339e-08	7.9625e-07	3.2439e-07	8.5396e-08	4.0978e-07	1.3121e-06	-1.8059e-07	1.1315e-06	1.1905e-06	-2.5911e-07	9.3139e-07	9.4321e-07	-4.1191e-07	5.313e-07	1.0726e-06	-5.0518e-07	5.6743e-07	6.6101e-09	-2.4391e-08	-1.7781e-08
-3.1028e-07	-3.0195e-07	-6.1223e-07	-6.9184e-08	-4.9453e-07	-5.6371e-07	5.4637e-07	-2.1932e-07	3.2704e-07	-4.1247e-07	-6.9036e-07	-1.1028e-06	-3.2233e-08	-1.7356e-07	-2.0579e-07	-3.4818e-07	-2.2684e-07	-5.7501e-07	4.1151e-07	9.7129e-08	5.0864e-07	5.3366e-07	-3.7329e-07	1.6038e-07	1.173e-06	-3.8438e-07	7.8867e-07	4.7967e-07	-2.2599e-07	2.5367e-07	4.3988e-09	3.913e-07	3.957e-07	5.7658e-07	-1.1642e-07	4.6016e-07	4.5002e-07	7.8044e-08	5.2806e-07	7.4688e-07	4.999e-08	7.9687e-07	3.2301e-07	8.5949e-08	4.0896e-07	1.3144e-06	-1.8153e-07	1.1328e-06	1.1924e-06	-2.5972e-07	9.327e-07	9.4418e-07	-4.1245e-07	5.3173e-07	1.0728e-06	-5.0557e-07	5.6728e-07	5.7358e-09	-2.3736e-08	-1.8e-08
-3.1061e-07	-3.0184e-07	-6.1245e-07	-7.0234e-08	-4.952e-07	-5.6544e-07	5.4685e-07	-2.1946e-07	3.2739e-07	-4.1395e-07	-6.9159e-07	-1.1055e-06	-3.2515e-08	-1.7323e-07	-2.0575e-07	-3.4797e-07	-2.2721e-07	-5.7519e-07	4.1224e-07	9.7044e-08	5.0929e-07	5.3457e-07	-3.739e-07	1.6067e-07	1.1746e-06	-3.8489e-07	7.897e-07	4.8111e-07	-2.2522e-07	2.5589e-07	7.6915e-09	3.9123e-07	3.9892e-07	5.7719e-07	-1.1718e-07	4.6001e-07	4.5009e-07	7.8046e-08	5.2814e-07	7.4687e-07	5.0642e-08	7.9751e-07	3.2164e-07	8.6496e-08	4.0814e-07	1.3166e-06	-1.8247e-07	1.1342e-06	1.1943e-06	-2.6032e-07	9.34e-07	9.4515e-07	-4.1299e-07	5.3216e-07	1.0731e-06	-5.0596e-07	5.6711e-07	4.8683e-09	-2.3081e-08	-1.8212e-08
-3.1093e-07	-3.0174e-07	-6.1267e-07	-7.1288e-08	-4.9588e-07	-5.6716e-07	5.4733e-07	-2.1959e-07	3.2774e-07	-4.1543e-07	-6.9283e-07	-1.1083e-06	-3.2787e-08	-1.729e-07	-2.0569e-07	-3.4777e-07	-2.276e-07	-5.7537e-07	4.1296e-07	9.696e-08	5.0992e-07	5.3547e-07	-3.7451e-07	1.6096e-07	1.1761e-06	-3.854e-07	7.9073e-07	4.8256e-07	-2.2444e-07	2.5812e-07	1.0991e-08	3.9116e-07	4.0215e-07	5.778e-07	-1.1794e-07	4.5986e-07	4.5017e-07	7.8049e-08	5.2822e-07	7.4685e-07	5.1295e-08	7.9815e-07	3.2029e-07	8.7039e-08	4.0733e-07	1.3189e-06	-1.834e-07	1.1355e-06	1.1962e-06	-2.6093e-07	9.353e-07	9.461e-07	-4.1352e-07	5.3258e-07	1.0733e-06	-5.0634e-07	5.6694e-07	4.0078e-09	-2.2426e-08	-1.8418e-08
-3.1125e-07	-3.0164e-07	-6.1288e-07	-7.2345e-08	-4.9655e-07	-5.689e-07	5.4781e-07	-2.1972e-07	3.2809e-07	-4.1693e-07	-6.9406e-07	-1.111e-06	-3.3049e-08	-1.7256e-07	-2.0561e-07	-3.4756e-07	-2.28e-07	-5.7556e-07	4.1368e-07	9.6879e-08	5.1056e-07	5.3636e-07	-3.7512e-07	1.6124e-07	1.1777e-06	-3.859e-07	7.9176e-07	4.8402e-07	-2.2367e-07	2.6034e-07	1.4298e-08	3.911e-07	4.054e-07	5.784e-07	-1.1871e-07	4.5969e-07	4.5024e-07	7.8055e-08	5.283e-07	7.4685e-07	5.1949e-08	7.988e-07	3.1895e-07	8.7575e-08	4.0653e-07	1.3211e-06	-1.8433e-07	1.1368e-06	1.1981e-06	-2.6153e-07	9.3661e-07	9.4705e-07	-4.1406e-07	5.3299e-07	1.0735e-06	-5.0672e-07	5.6676e-07	3.1542e-09	-2.1773e-08	-1.8618e-08
-3.1156e-07	-3.0153e-07	-6.1309e-07	-7.3405e-08	-4.9723e-07	-5.7063e-07	5.4828e-07	-2.1984e-07	3.2844e-07	-4.1844e-07	-6.953e-07	-1.1137e-06	-3.33e-08	-1.7223e-07	-2.0553e-07	-3.4735e-07	-2.284e-07	-5.7575e-07	4.1438e-07	9.6799e-08	5.1118e-07	5.3725e-07	-3.7573e-07	1.6152e-07	1.1792e-06	-3.8641e-07	7.9278e-07	4.8548e-07	-2.229e-07	2.6258e-07	1.7611e-08	3.9105e-07	4.0866e-07	5.7899e-07	-1.1948e-07	4.5951e-07	4.5031e-07	7.8063e-08	5.2838e-07	7.4685e-07	5.2603e-08	7.9946e-07	3.1763e-07	8.8106e-08	4.0573e-07	1.3234e-06	-1.8526e-07	1.1381e-06	1.2e-06	-2.6213e-07	9.3792e-07	9.4799e-07	-4.1458e-07	5.334e-07	1.0737e-06	-5.0709e-07	5.6658e-07	2.3076e-09	-2.112e-08	-1.8812e-08
-3.1187e-07	-3.0142e-07	-6.1329e-07	-7.4469e-08	-4.9791e-07	-5.7238e-07	5.4875e-07	-2.1997e-07	3.2879e-07	-4.1995e-07	-6.9654e-07	-1.1165e-06	-3.3542e-08	-1.7189e-07	-2.0544e-07	-3.4714e-07	-2.2881e-07	-5.7595e-07	4.1508e-07	9.6722e-08	5.118e-07	5.3812e-07	-3.7634e-07	1.6178e-07	1.1807e-06	-3.869e-07	7.9379e-07	4.8695e-07	-2.2214e-07	2.6481e-07	2.093e-08	3.91e-07	4.1193e-07	5.7957e-07	-1.2024e-07	4.5933e-07	4.5038e-07	7.8073e-08	5.2846e-07	7.4686e-07	5.3258e-08	8.0012e-07	3.1632e-07	8.8631e-08	4.0495e-07	1.3257e-06	-1.8618e-07	1.1395e-06	1.2019e-06	-2.6272e-07	9.3922e-07	9.4892e-07	-4.1511e-07	5.3381e-07	1.0738e-06	-5.0745e-07	5.6639e-07	1.4681e-09	-2.0468e-08	-1.9e-08
-3.1217e-07	-3.0131e-07	-6.1348e-07	-7.5534e-08	-4.9859e-07	-5.7412e-07	5.4922e-07	-2.2009e-07	3.2913e-07	-4.2148e-07	-6.9779e-07	-1.1193e-06	-3.3773e-08	-1.7156e-07	-2.0533e-07	-3.4693e-07	-2.2923e-07	-5.7616e-07	4.1577e-07	9.6647e-08	5.1242e-07	5.39e-07	-3.7695e-07	1.6204e-07	1.1822e-06	-3.8739e-07	7.948e-07	4.8843e-07	-2.2138e-07	2.6705e-07	2.4256e-08	3.9095e-07	4.1521e-07	5.8015e-07	-1.2101e-07	4.5914e-07	4.5045e-07	7.8086e-08	5.2853e-07	7.4688e-07	5.3914e-08	8.0079e-07	3.1502e-07	8.915e-08	4.0417e-07	1.328e-06	-1.871e-07	1.1409e-06	1.2038e-06	-2.6332e-07	9.4053e-07	9.4984e-07	-4.1563e-07	5.3421e-07	1.074e-06	-5.0781e-07	5.6619e-07	6.356e-10	-1.9817e-08	-1.9181e-08
-3.1247e-07	-3.012e-07	-6.1366e-07	-7.6603e-08	-4.9927e-07	-5.7587e-07	5.4969e-07	-2.2021e-07	3.2948e-07	-4.2302e-07	-6.9904e-07	-1.1221e-06	-3.3994e-08	-1.7122e-07	-2.0521e-07	-3.4672e-07	-2.2965e-07	-5.7637e-07	4.1645e-07	9.6574e-08	5.1303e-07	5.3986e-07	-3.7756e-07	1.623e-07	1.1837e-06	-3.8788e-07	7.958e-07	4.8992e-07	-2.2062e-07	2.693e-07	2.7587e-08	3.9092e-07	4.185e-07	5.8072e-07	-1.2178e-07	4.5894e-07	4.5051e-07	7.81e-08	5.2861e-07	7.469e-07	5.4571e-08	8.0147e-07	3.1374e-07	8.9663e-08	4.034e-07	1.3302e-06	-1.8802e-07	1.1422e-06	1.2057e-06	-2.6391e-07	9.4184e-07	9.5075e-07	-4.1615e-07	5.346e-07	1.0741e-06	-5.0816e-07	5.6599e-07	-1.8978e-10	-1.9167e-08	-1.9356e-08
-3.1276e-07	-3.0108e-07	-6.1384e-07	-7.7674e-08	-4.9995e-07	-5.7763e-07	5.5015e-07	-2.2033e-07	3.2982e-07	-4.2457e-07	-7.0029e-07	-1.1249e-06	-3.4205e-08	-1.7088e-07	-2.0508e-07	-3.465e-07	-2.3009e-07	-5.7659e-07	4.1713e-07	9.6503e-08	5.1363e-07	5.4072e-07	-3.7818e-07	1.6255e-07	1.1852e-06	-3.8837e-07	7.9679e-07	4.9141e-07	-2.1986e-07	2.7154e-07	3.0923e-08	3.9089e-07	4.2181e-07	5.8128e-07	-1.2255e-07	4.5872e-07	4.5056e-07	7.8116e-08	5.2868e-07	7.4693e-07	5.5228e-08	8.0216e-07	3.1247e-07	9.017e-08	4.0264e-07	1.3325e-06	-1.8893e-07	1.1436e-06	1.2076e-06	-2.645e-07	9.4315e-07	9.5165e-07	-4.1666e-07	5.3499e-07	1.0743e-06	-5.085e-07	5.6578e-07	-1.008e-09	-1.8517e-08	-1.9525e-08
-3.1305e-07	-3.0097e-07	-6.1402e-07	-7.8747e-08	-5.0064e-07	-5.7938e-07	5.5061e-07	-2.2045e-07	3.3016e-07	-4.2614e-07	-7.0154e-07	-1.1277e-06	-3.4407e-08	-1.7054e-07	-2.0495e-07	-3.4629e-07	-2.3053e-07	-5.7682e-07	4.178e-07	9.6434e-08	5.1423e-07	5.4157e-07	-3.7879e-07	1.6279e-07	1.1866e-06	-3.8885e-07	7.9778e-07	4.9291e-07	-2.1911e-07	2.738e-07	3.4264e-08	3.9086e-07	4.2512e-07	5.8183e-07	-1.2333e-07	4.585e-07	4.5062e-07	7.8134e-08	5.2875e-07	7.4697e-07	5.5886e-08	8.0285e-07	3.1121e-07	9.0671e-08	4.0188e-07	1.3348e-06	-1.8984e-07	1.145e-06	1.2095e-06	-2.6509e-07	9.4446e-07	9.5255e-07	-4.1717e-07	5.3537e-07	1.0744e-06	-5.0884e-07	5.6556e-07	-1.8191e-09	-1.7869e-08	-1.9688e-08
-3.1334e-07	-3.0085e-07	-6.1418e-07	-7.9823e-08	-5.0132e-07	-5.8114e-07	5.5107e-07	-2.2056e-07	3.305e-07	-4.2771e-07	-7.028e-07	-1.1305e-06	-3.4598e-08	-1.702e-07	-2.0479e-07	-3.4607e-07	-2.3098e-07	-5.7705e-07	4.1846e-07	9.6367e-08	5.1482e-07	5.4242e-07	-3.794e-07	1.6302e-07	1.1881e-06	-3.8933e-07	7.9876e-07	4.9441e-07	-2.1836e-07	2.7605e-07	3.761e-08	3.9084e-07	4.2845e-07	5.8237e-07	-1.241e-07	4.5828e-07	4.5067e-07	7.8154e-08	5.2883e-07	7.4701e-07	5.6544e-08	8.0356e-07	3.0997e-07	9.1166e-08	4.0113e-07	1.3371e-06	-1.9075e-07	1.1464e-06	1.2114e-06	-2.6568e-07	9.4577e-07	9.5343e-07	-4.1768e-07	5.3575e-07	1.0745e-06	-5.0917e-07	5.6534e-07	-2.6231e-09	-1.7222e-08	-1.9845e-08
-3.1361e-07	-3.0073e-07	-6.1434e-07	-8.09e-08	-5.0201e-07	-5.8291e-07	5.5152e-07	-2.2068e-07	3.3084e-07	-4.2929e-07	-7.0405e-07	-1.1333e-06	-3.4779e-08	-1.6985e-07	-2.0463e-07	-3.4585e-07	-2.3143e-07	-5.7728e-07	4.1911e-07	9.6302e-08	5.1541e-07	5.4326e-07	-3.8001e-07	1.6325e-07	1.1895e-06	-3.898e-07	7.9974e-07	4.9593e-07	-2.1762e-07	2.7831e-07	4.0961e-08	3.9083e-07	4.3179e-07	5.8291e-07	-1.2487e-07	4.5804e-07	4.5072e-07	7.8176e-08	5.289e-07	7.4706e-07	5.7203e-08	8.0427e-07	3.0874e-07	9.1655e-08	4.0039e-07	1.3394e-06	-1.9165e-07	1.1478e-06	1.2133e-06	-2.6626e-07	9.4708e-07	9.5431e-07	-4.1818e-07	5.3613e-07	1.0746e-06	-5.0949e-07	5.6511e-07	-3.4198e-09	-1.6576e-08	-1.9996e-08
-3.1389e-07	-3.006e-07	-6.1449e-07	-8.1979e-08	-5.0269e-07	-5.8467e-07	5.5198e-07	-2.2079e-07	3.3119e-07	-4.3089e-07	-7.0531e-07	-1.1362e-06	-3.4951e-08	-1.6951e-07	-2.0446e-07	-3.4563e-07	-2.319e-07	-5.7752e-07	4.1975e-07	9.6239e-08	5.1599e-07	5.4409e-07	-3.8063e-07	1.6347e-07	1.191e-06	-3.9027e-07	8.0071e-07	4.9745e-07	-2.1688e-07	2.8057e-07	4.4315e-08	3.9082e-07	4.3513e-07	5.8344e-07	-1.2565e-07	4.5779e-07	4.5076e-07	7.8199e-08	5.2896e-07	7.4712e-07	5.7863e-08	8.0498e-07	3.0752e-07	9.2138e-08	3.9966e-07	1.3417e-06	-1.9255e-07	1.1492e-06	1.2152e-06	-2.6685e-07	9.4839e-07	9.5518e-07	-4.1868e-07	5.3649e-07	1.0747e-06	-5.0981e-07	5.6487e-07	-4.2093e-09	-1.5931e-08	-2.014e-08
-3.1416e-07	-3.0048e-07	-6.1464e-07	-8.306e-08	-5.0338e-07	-5.8644e-07	5.5243e-07	-2.209e-07	3.3153e-07	-4.325e-07	-7.0658e-07	-1.1391e-06	-3.5113e-08	-1.6916e-07	-2.0428e-07	-3.454e-07	-2.3237e-07	-5.7777e-07	4.2039e-07	9.6177e-08	5.1657e-07	5.4492e-07	-3.8124e-07	1.6368e-07	1.1924e-06	-3.9074e-07	8.0168e-07	4.9897e-07	-2.1614e-07	2.8284e-07	4.7674e-08	3.9081e-07	4.3849e-07	5.8396e-07	-1.2642e-07	4.5754e-07	4.5081e-07	7.8224e-08	5.2903e-07	7.4718e-07	5.8522e-08	8.0571e-07	3.0632e-07	9.2615e-08	3.9893e-07	1.344e-06	-1.9344e-07	1.1506e-06	1.2171e-06	-2.6743e-07	9.4971e-07	9.5604e-07	-4.1918e-07	5.3686e-07	1.0748e-06	-5.1012e-07	5.6463e-07	-4.9916e-09	-1.5287e-08	-2.0279e-08
-3.1442e-07	-3.0035e-07	-6.1477e-07	-8.4143e-08	-5.0407e-07	-5.8821e-07	5.5287e-07	-2.2101e-07	3.3187e-07	-4.3412e-07	-7.0784e-07	-1.142e-06	-3.5266e-08	-1.6882e-07	-2.0408e-07	-3.4518e-07	-2.3285e-07	-5.7802e-07	4.2102e-07	9.6117e-08	5.1714e-07	5.4574e-07	-3.8185e-07	1.6389e-07	1.1938e-06	-3.912e-07	8.0264e-07	5.0051e-07	-2.154e-07	2.851e-07	5.1036e-08	3.9082e-07	4.4185e-07	5.8447e-07	-1.272e-07	4.5727e-07	4.5084e-07	7.825e-08	5.2909e-07	7.4725e-07	5.9182e-08	8.0644e-07	3.0513e-07	9.3085e-08	3.9821e-07	1.3464e-06	-1.9434e-07	1.152e-06	1.219e-06	-2.6801e-07	9.5102e-07	9.5689e-07	-4.1967e-07	5.3722e-07	1.0748e-06	-5.1042e-07	5.6438e-07	-5.7666e-09	-1.4645e-08	-2.0412e-08
